Date,High,Low,Open,Close,Volume,Adj Close
2009-12-31,41.79999923706055,41.5,41.68000030517578,41.5,2001000.0,32.88264465332031
2010-01-04,42.20000076293945,41.5,41.52000045776367,42.06999969482422,3650100.0,33.33428955078125
2010-01-05,42.45000076293945,41.97999954223633,42.099998474121094,42.33000183105469,2613000.0,33.54030990600586
2010-01-06,42.900001525878906,41.810001373291016,42.09000015258789,42.779998779296875,5772100.0,33.89686584472656
2010-01-07,42.900001525878906,42.2400016784668,42.5,42.7400016784668,4022900.0,33.86517333984375
2010-01-08,43.060001373291016,42.189998626708984,42.5099983215332,42.56999969482422,5069700.0,33.73046875
2010-01-11,42.810001373291016,42.22999954223633,42.439998626708984,42.529998779296875,4231900.0,33.69878387451172
2010-01-12,43.619998931884766,42.20000076293945,42.209999084472656,42.2599983215332,5557100.0,33.48483657836914
2010-01-13,42.93000030517578,42.20000076293945,42.45000076293945,42.7400016784668,4496800.0,33.86517333984375
2010-01-14,43.290000915527344,42.599998474121094,42.720001220703125,43.119998931884766,3312500.0,34.166259765625
2010-01-15,43.59000015258789,42.7400016784668,42.959999084472656,42.810001373291016,4734200.0,33.920631408691406
2010-01-19,43.83000183105469,42.5,42.689998626708984,43.75,5343600.0,34.66543960571289
2010-01-20,43.88999938964844,43.04999923706055,43.36000061035156,43.5099983215332,4409900.0,34.47528839111328
2010-01-21,43.779998779296875,42.86000061035156,43.439998626708984,43.09000015258789,4578300.0,34.14249801635742
2010-01-22,43.02000045776367,41.88999938964844,43.02000045776367,42.18000030517578,4903400.0,33.421443939208984
2010-01-25,42.540000915527344,41.619998931884766,42.540000915527344,41.880001068115234,3665700.0,33.183753967285156
2010-01-26,42.189998626708984,41.529998779296875,41.7599983215332,41.83000183105469,3459000.0,33.14412307739258
2010-01-27,42.5,41.529998779296875,41.90999984741211,41.93000030517578,4562300.0,33.22336959838867
2010-01-28,42.150001525878906,41.099998474121094,42.150001525878906,41.290000915527344,4773300.0,32.71625518798828
2010-01-29,41.970001220703125,40.939998626708984,41.63999938964844,40.9900016784668,4618100.0,32.47855758666992
2010-02-01,41.599998474121094,40.90999984741211,41.15999984741211,41.189998626708984,3540100.0,32.637027740478516
2010-02-02,41.84000015258789,40.79999923706055,41.38999938964844,41.619998931884766,3817900.0,32.97772979736328
2010-02-03,41.689998626708984,41.38999938964844,41.54999923706055,41.599998474121094,2555100.0,32.96188735961914
2010-02-04,41.380001068115234,40.560001373291016,41.380001068115234,40.61000061035156,4069400.0,32.177459716796875
2010-02-05,40.75,39.70000076293945,40.209999084472656,40.540000915527344,5850400.0,32.12199401855469
2010-02-08,40.56999969482422,39.900001525878906,40.43000030517578,40.16999816894531,4514200.0,31.82881736755371
2010-02-09,40.779998779296875,40.18000030517578,40.470001220703125,40.2400016784668,4525700.0,31.884292602539062
2010-02-10,40.54999923706055,39.630001068115234,40.33000183105469,40.02000045776367,4885800.0,31.70997428894043
2010-02-11,40.599998474121094,39.61000061035156,40.02000045776367,40.27000045776367,4753300.0,31.908048629760742
2010-02-12,40.540000915527344,39.79999923706055,40.34000015258789,40.4900016784668,3347700.0,32.08237838745117
2010-02-16,40.84000015258789,40.220001220703125,40.70000076293945,40.84000015258789,2420000.0,32.35969924926758
2010-02-17,41.119998931884766,40.65999984741211,41.119998931884766,40.790000915527344,2480300.0,32.32008361816406
2010-02-18,41.34000015258789,40.72999954223633,40.84000015258789,41.310001373291016,2309400.0,32.73211669921875
2010-02-19,41.40999984741211,40.2599983215332,40.2599983215332,40.869998931884766,5039200.0,32.383480072021484
2010-02-22,41.09000015258789,40.54999923706055,40.9900016784668,40.70000076293945,2421400.0,32.2487678527832
2010-02-23,40.86000061035156,40.2400016784668,40.59000015258789,40.2599983215332,2600900.0,31.900131225585938
2010-02-24,40.630001068115234,40.2400016784668,40.41999816894531,40.279998779296875,3261600.0,31.915987014770508
2010-02-25,40.16999816894531,39.54999923706055,40.0099983215332,39.75,5548700.0,31.49603843688965
2010-02-26,40.25,39.720001220703125,39.75,39.970001220703125,4534000.0,31.670351028442383
2010-03-01,40.45000076293945,39.880001068115234,39.880001068115234,40.09000015258789,4157800.0,31.765430450439453
2010-03-02,40.91999816894531,40.25,40.31999969482422,40.599998474121094,3726700.0,32.16954040527344
2010-03-03,40.90999984741211,40.52000045776367,40.7599983215332,40.63999938964844,3194000.0,32.20123291015625
2010-03-04,41.0,40.439998626708984,40.560001373291016,40.90999984741211,3642900.0,32.415164947509766
2010-03-05,41.470001220703125,40.83000183105469,41.09000015258789,41.18000030517578,2781800.0,32.62910842895508
2010-03-08,41.61000061035156,41.060001373291016,41.060001373291016,41.459999084472656,4536100.0,32.8509635925293
2010-03-09,42.310001373291016,41.20000076293945,41.20000076293945,42.060001373291016,4826300.0,33.32637023925781
2010-03-10,42.150001525878906,41.66999816894531,41.959999084472656,42.060001373291016,3192100.0,33.32637023925781
2010-03-11,42.06999969482422,41.66999816894531,41.779998779296875,42.0,3282900.0,33.27882766723633
2010-03-12,42.38999938964844,41.779998779296875,42.290000915527344,42.119998931884766,2755900.0,33.37390899658203
2010-03-15,42.56999969482422,42.029998779296875,42.2400016784668,42.5,2619800.0,33.67500305175781
2010-03-16,42.599998474121094,41.56999969482422,42.58000183105469,42.0,4625500.0,33.27882766723633
2010-03-17,42.9900016784668,41.88999938964844,42.08000183105469,42.2400016784668,5203200.0,33.468994140625
2010-03-18,42.77000045776367,41.939998626708984,42.349998474121094,42.279998779296875,2731700.0,33.50069046020508
2010-03-19,42.33000183105469,41.400001525878906,42.060001373291016,42.060001373291016,4329100.0,33.32637023925781
2010-03-22,42.52000045776367,41.790000915527344,41.869998931884766,42.43000030517578,2346200.0,33.61955261230469
2010-03-23,42.709999084472656,42.16999816894531,42.58000183105469,42.400001525878906,3822900.0,33.59577941894531
2010-03-24,42.400001525878906,41.66999816894531,42.290000915527344,41.790000915527344,3096400.0,33.1124267578125
2010-03-25,42.47999954223633,41.5,42.099998474121094,41.52000045776367,4643600.0,32.89849853515625
2010-03-26,42.5,41.279998779296875,41.310001373291016,42.400001525878906,6528800.0,33.59577941894531
2010-03-29,42.93000030517578,42.09000015258789,42.65999984741211,42.29999923706055,3810200.0,33.51654052734375
2010-03-30,42.33000183105469,41.900001525878906,42.11000061035156,42.209999084472656,3778000.0,33.445228576660156
2010-03-31,42.209999084472656,41.720001220703125,41.97999954223633,41.95000076293945,3026200.0,33.23921203613281
2010-04-01,42.650001525878906,41.650001525878906,42.16999816894531,41.84000015258789,3622700.0,33.15204620361328
2010-04-05,42.16999816894531,41.61000061035156,41.81999969482422,41.959999084472656,2561300.0,33.24713897705078
2010-04-06,42.310001373291016,41.45000076293945,42.02000045776367,41.52000045776367,5802000.0,32.89849853515625
2010-04-07,41.880001068115234,41.369998931884766,41.5099983215332,41.560001373291016,5314800.0,32.93019485473633
2010-04-08,42.040000915527344,41.22999954223633,41.40999984741211,41.900001525878906,6134100.0,33.19960021972656
2010-04-09,42.900001525878906,42.029998779296875,42.060001373291016,42.83000183105469,5265100.0,33.936492919921875
2010-04-12,43.08000183105469,42.709999084472656,42.709999084472656,43.06999969482422,3500800.0,34.12664031982422
2010-04-13,43.119998931884766,42.54999923706055,42.83000183105469,43.099998474121094,4201500.0,34.150421142578125
2010-04-14,43.36000061035156,42.880001068115234,43.15999984741211,43.040000915527344,4426100.0,34.402191162109375
2010-04-15,43.31999969482422,42.97999954223633,43.040000915527344,43.2400016784668,3651900.0,34.56205749511719
2010-04-16,43.36000061035156,42.95000076293945,42.95000076293945,43.150001525878906,4399800.0,34.49012756347656
2010-04-19,43.04999923706055,42.36000061035156,42.93000030517578,42.83000183105469,3700900.0,34.234352111816406
2010-04-20,43.7400016784668,42.900001525878906,43.290000915527344,43.66999816894531,4988100.0,34.90576171875
2010-04-21,44.0,43.59000015258789,43.68000030517578,43.97999954223633,4875100.0,35.153541564941406
2010-04-22,43.970001220703125,43.290000915527344,43.529998779296875,43.91999816894531,3151900.0,35.1055793762207
2010-04-23,44.66999816894531,43.75,43.779998779296875,44.66999816894531,4864100.0,35.7050666809082
2010-04-26,44.52000045776367,44.02000045776367,44.18000030517578,44.06999969482422,3108200.0,35.225486755371094
2010-04-27,43.880001068115234,43.099998474121094,43.439998626708984,43.20000076293945,5239700.0,34.53009796142578
2010-04-28,43.599998474121094,43.130001068115234,43.459999084472656,43.52000045776367,2752300.0,34.78586196899414
2010-04-29,44.380001068115234,43.88999938964844,43.91999816894531,44.189998626708984,3849000.0,35.321407318115234
2010-04-30,44.209999084472656,43.59000015258789,44.099998474121094,43.63999938964844,3532100.0,34.88178634643555
2010-05-03,43.81999969482422,43.2599983215332,43.439998626708984,43.75,2423200.0,34.96969985961914
